batch_size,epochs,learning_rate,lr_finetune,avg_accuracy,humour_acc,humour_precision,humour_recall,humour_f1,sarcasm_acc,sarcasm_precision,sarcasm_recall,sarcasm_f1,offensive_acc,offensive_precision,offensive_recall,offensive_f1,motivational_acc,motivational_precision,motivational_recall,motivational_f1
8,1,2e-05,0.0001,0.6337625178826896,0.7639484978540773,0.583617307373501,0.7639484978540773,0.661716947046354,0.7110157367668097,0.5055433779300493,0.7110157367668097,0.5909277946038536,0.6037195994277539,0.7609827383367973,0.6037195994277539,0.45604786934817354,0.4563662374821173,0.5768313922619689,0.4563662374821173,0.43357300616009076
