w_image,w_text,avg_accuracy,humour_acc,humour_precision,humour_recall,humour_f1,sarcasm_acc,sarcasm_precision,sarcasm_recall,sarcasm_f1,offensive_acc,offensive_precision,offensive_recall,offensive_f1,motivational_acc,motivational_precision,motivational_recall,motivational_f1
0.1,0.9,0.6663090128755365,0.7396280400572246,0.625769239503145,0.7396280400572246,0.6609537701335954,0.7081545064377682,0.5049537872303742,0.7081545064377682,0.5895356611383096,0.5965665236051502,0.5360555651785275,0.5965665236051502,0.4800404383583499,0.6208869814020028,0.5652334279360405,0.6208869814020028,0.5539829861899619
0.2,0.8,0.6627324749642346,0.7453505007153076,0.6500513563601262,0.7453505007153076,0.6704741109711871,0.703862660944206,0.5040630295234444,0.703862660944206,0.5874386943564575,0.592274678111588,0.5164079980700373,0.592274678111588,0.47555532138601886,0.6094420600858369,0.5447095499774025,0.6094420600858369,0.5419744248890279
0.3,0.7,0.6602288984263234,0.7453505007153076,0.6540724448928531,0.7453505007153076,0.672496220643035,0.7052932761087267,0.6024222584561434,0.7052932761087267,0.5981117569175609,0.5822603719599427,0.48934994930976616,0.5822603719599427,0.47196514137696965,0.6080114449213162,0.5467670211491434,0.6080114449213162,0.5452393542381119
0.4,0.6,0.6534334763948498,0.7381974248927039,0.6432087856601868,0.7381974248927039,0.6682933070938829,0.6909871244635193,0.5637095321358555,0.6909871244635193,0.5927622081155534,0.5665236051502146,0.4769618044174689,0.5665236051502146,0.47395631014002426,0.6180257510729614,0.5703154298095754,0.6180257510729614,0.5651488329116329
0.5,0.5,0.6387696709585121,0.7324749642346209,0.6399198556879784,0.7324749642346209,0.6668071534622919,0.6723891273247496,0.5545103530933502,0.6723891273247496,0.588671696470242,0.5536480686695279,0.4886976609322243,0.5536480686695279,0.488866808115764,0.5965665236051502,0.5491539896186773,0.5965665236051502,0.5542455608852983
0.6,0.4,0.6298283261802575,0.7324749642346209,0.6465315607383724,0.7324749642346209,0.670445498589951,0.6580829756795422,0.5490745099750164,0.6580829756795422,0.5841364258317613,0.5436337625178826,0.4870425011921793,0.5436337625178826,0.4909081129774934,0.5851216022889842,0.5428817229246413,0.5851216022889842,0.5509059913726974
0.7,0.3,0.6226752503576538,0.7153075822603719,0.6388127935858876,0.7153075822603719,0.664824584176315,0.6609442060085837,0.589121605422862,0.6609442060085837,0.608284497785885,0.5321888412017167,0.4838972713949807,0.5321888412017167,0.4905511809794524,0.5822603719599427,0.5431672605653607,0.5822603719599427,0.5515729827056505
0.8,0.2,0.6119456366237482,0.703862660944206,0.639822554029412,0.7038626609442061,0.6634076282374672,0.642346208869814,0.5826479203232611,0.642346208869814,0.6023578474261626,0.5293276108726752,0.4913492901898291,0.5293276108726752,0.4980363901526408,0.5722460658082976,0.5372716897479399,0.5722460658082976,0.5465919346264927
0.9,0.1,0.597997138769671,0.6995708154506438,0.6432087414829121,0.6995708154506438,0.6646040080699267,0.6165951359084406,0.569720315412253,0.6165951359084406,0.5879691211681792,0.5178826895565093,0.4875236821799138,0.5178826895565093,0.494986450275137,0.5579399141630901,0.5254945450971399,0.5579399141630901,0.5356096516852654
