w_image,w_text,avg_accuracy,humour_acc,humour_precision,humour_recall,humour_f1,sarcasm_acc,sarcasm_precision,sarcasm_recall,sarcasm_f1,offensive_acc,offensive_precision,offensive_recall,offensive_f1,motivational_acc,motivational_precision,motivational_recall,motivational_f1
0.1,0.9,0.5697424892703863,0.6580829756795422,0.6500430309541622,0.6580829756795422,0.6539307124331846,0.5565092989985694,0.57509182060595,0.5565092989985694,0.5649365297024371,0.4821173104434907,0.49179144361870775,0.4821173104434907,0.48597957489571353,0.5822603719599427,0.5521215572764688,0.5822603719599427,0.5600066046299254
0.2,0.8,0.5704577968526466,0.6595135908440629,0.6507646747485173,0.6595135908440629,0.6549809101351737,0.5579399141630901,0.5758815973408248,0.5579399141630901,0.5661009583353214,0.4892703862660944,0.4968230013273144,0.4892703862660944,0.49244444433192663,0.575107296137339,0.5415805743703145,0.575107296137339,0.5504548785373544
0.3,0.7,0.5761802575107297,0.6580829756795422,0.6454923938527687,0.6580829756795422,0.6514763017095158,0.5736766809728183,0.5846442237385459,0.5736766809728183,0.5788376243451999,0.4907010014306152,0.4961705787193812,0.4907010014306152,0.4931237940179369,0.5822603719599427,0.5459734789073554,0.5822603719599427,0.5542453755756823
0.4,0.6,0.5804721030042919,0.6638054363376252,0.6514552318221808,0.6638054363376251,0.6573093343168879,0.575107296137339,0.5830587173626307,0.575107296137339,0.5789150307505305,0.4978540772532189,0.5005853539484005,0.4978540772532189,0.49914079650622833,0.5851216022889842,0.5448239652846182,0.5851216022889842,0.5528043210885291
0.5,0.5,0.5851216022889842,0.6723891273247496,0.657457887071621,0.6723891273247496,0.6644155015488669,0.5793991416309013,0.585484978873332,0.5793991416309013,0.5823416626590225,0.4949928469241774,0.4953009456124505,0.4949928469241774,0.49514593264485435,0.5937052932761088,0.5511031636186681,0.5937052932761088,0.5572987575133498
0.6,0.4,0.5869098712446352,0.6680972818311874,0.6536881928568261,0.6680972818311874,0.6604413189891767,0.580829756795422,0.5850945154536751,0.580829756795422,0.5829129137736091,0.5078683834048641,0.5072658604696576,0.5078683834048641,0.5075631535196421,0.5908440629470673,0.5453754812099252,0.5908440629470673,0.552158636819374
0.7,0.3,0.5879828326180258,0.6566523605150214,0.6416605536496716,0.6566523605150214,0.6487323989543208,0.5822603719599427,0.5894984935053049,0.5822603719599427,0.5857330821295927,0.5236051502145923,0.516189185955147,0.5236051502145923,0.5192590200449733,0.5894134477825465,0.541907903206679,0.5894134477825465,0.5490291665426937
0.8,0.2,0.5897711015736767,0.6552217453505007,0.6515786864882512,0.6552217453505007,0.6533729093444943,0.5836909871244635,0.5938515802091703,0.5836909871244635,0.5884743449600253,0.5336194563662375,0.5255362831407261,0.5336194563662375,0.5287582798534404,0.586552217453505,0.5358045101125767,0.586552217453505,0.543730186174819
0.9,0.1,0.5836909871244635,0.6394849785407726,0.6468906351650511,0.6394849785407726,0.6430829128425589,0.5851216022889842,0.60734662963898,0.5851216022889842,0.5947102503892081,0.5379113018597997,0.5325229066645376,0.5379113018597997,0.534835087997188,0.5722460658082976,0.5247204147245682,0.5722460658082976,0.5354602996549539
