batch_size,epochs,learning_rate,lr_finetune,avg_accuracy,humour_acc,humour_precision,humour_recall,humour_f1,sarcasm_acc,sarcasm_precision,sarcasm_recall,sarcasm_f1,offensive_acc,offensive_precision,offensive_recall,offensive_f1,motivational_acc,motivational_precision,motivational_recall,motivational_f1
8,3,2e-05,0.0001,0.5547210300429184,0.5908440629470673,0.654553154640787,0.5908440629470673,0.6152204269118817,0.5965665236051502,0.6070277442682399,0.5965665236051502,0.6014503693467999,0.5078683834048641,0.5207477617603027,0.5078683834048641,0.5123456710445642,0.5236051502145923,0.5598213486098496,0.5236051502145923,0.5330416140181212
